Year,State,State ANSI,County,ACRES Planted,ACRES Harvested,Acres Loss,Hectare Planted,Hectare Harvested,Hectare Loss,% of Loss,'08-20','09-03','09-17','10-01','10-15','10-29','11-12','11-26','12-10','12-24','01-07','01-21','02-04','02-18','03-04','03-18','04-01','04-15','04-29','05-13','05-27','06-10','06-24','07-08','07-22','08-05','08-19'
2019,OKLAHOMA,40,Jefferson,"52,400","4,000","48,400",21205.5464,1618.744,19586.8024,0.923664122,0.355811741,0.388049144,,0.167440437,0.289181278,0.446600549,0.408605014,0.447443392,0.529894505,0.545868216,0.017858908,0.515917327,0.277238579,0.042501317,0.566209772,0.569139158,0.211376138,0.667953247,0.113872844,0.293046984,0.017082174,0.235189233,0.323911301,0.36642486,0.087154903,0.042752297,0.291971807
2019,OKLAHOMA,40,Stephens,"27,500","2,900","24,600",11128.865,1173.5894,9955.2756,0.894545455,0.406382493,0.43848547,,0.123056264,0.373034032,0.294489022,0.381579546,0.337134345,0.45746418,0.457133986,-0.011324897,0.425936788,0.17208649,0.036276513,0.465169402,0.503315799,0.214721782,0.660949793,0.334811434,0.343814064,0.023320147,0.280643604,0.284263093,0.351729796,0.123981074,0.04651361,0.222807841
2019,OKLAHOMA,40,Caddo,"143,000","71,000","72,000",57870.098,28732.706,29137.392,0.503496503,0.452387204,0.176077213,0.416817049,0.045622216,0.292943842,0.27262533,0.388806407,0.402314177,0.401201683,0.048884644,0.093398021,0.097738228,0.263618137,0.044659096,0.433209168,0.10476533,0.068366883,0.642954701,0.400944199,0.070112533,0.366597962,0.187824701,0.303808802,0.362669859,0.108955385,0.298656337,0.195228473
2019,OKLAHOMA,40,Comanche,"46,000","25,000","21,000",18615.556,10117.15,8498.406,0.456521739,0.357617834,0.198782299,0.361719645,0.105614139,0.339659789,0.321252455,0.365749621,0.313400926,0.42854822,0.235098577,0.006014856,0.269184353,0.202246094,0.035279741,0.447231998,0.296206667,0.216782336,0.630269354,0.315596371,0.037461009,0.225664013,0.207854128,0.263088707,0.289762051,0.098411167,0.222020437,0.188706295
2019,OKLAHOMA,40,Cotton,"130,000","52,000","78,000",52609.18,21043.672,31565.508,0.6,0.324441295,,,0.081384248,0.338914983,,0.353170392,,0.470033762,0.449830836,0.002548705,0.404698352,0.179964715,0.037236058,0.49438136,0.464073654,0.493714796,0.637998259,0.154903969,0.116682987,0.087314467,0.236806281,0.260517625,0.254491083,0.119140764,0.029601015,0.080968809
2019,OKLAHOMA,40,Greer,"62,000","43,000","19,000",25090.532,17401.498,7689.034,0.306451613,0.324226087,0.205806883,0.3119627,,,0.190533764,0.308473227,0.294875726,0.313260701,0.006066637,0.000268052,0.012204706,0.361750778,0.009393312,0.367205414,-0.007037325,0.016708437,0.550583738,-0.02348164,-0.001324297,0.305968182,0.204774569,0.203884176,0.289073485,0.231506571,0.236808241,0.133569563
2019,OKLAHOMA,40,Harmon,"54,000","18,000","36,000",21853.044,7284.348,14568.696,0.666666667,0.277073774,0.093660928,0.273958666,,,0.279823781,0.380726483,0.377890892,0.412192792,0.011358741,0.125863174,0.184610729,0.426111238,0.010329664,0.403605091,-0.000427321,0.016140009,0.506008245,0.015082693,0.00221108,0.285015825,0.156503136,0.193198271,0.256673241,0.221798157,0.21679147,0.195694289
2019,OKLAHOMA,40,Jackson,"151,000","91,000","60,000",61107.586,36826.426,24281.16,0.397350993,0.29944314,0.209796713,0.297965845,0.027521646,0.10238702,0.248882073,0.323176578,0.314364283,0.308563918,0.071912995,0.034419658,-0.009472087,0.378587688,0.016038338,0.479659032,0.02319096,0.015331248,0.654229891,0.076070031,-0.003005566,0.270995055,0.194878216,0.224536989,0.249481552,0.203686262,0.216988965,0.214500128
2019,OKLAHOMA,40,Kiowa,"145,000","110,000","35,000",58679.47,44515.46,14164.01,0.24137931,0.323492822,0.248982166,0.370739838,0.010278441,0.131436454,0.194910546,0.345491583,0.325110391,0.272256157,0.109365668,0.013909408,0.021454774,0.23647784,0.03301348,0.399720378,-0.012504203,0.016932617,0.629098367,0.415239946,0.046048174,0.307851885,0.217126409,0.239157383,0.254983273,0.113604159,0.224466829,0.112759867
2019,OKLAHOMA,40,Tillman,"119,000","74,000","45,000",48157.634,29946.764,18210.87,0.378151261,0.315028784,0.269466283,0.366673107,0.058350196,0.222530405,0.31880888,0.359132186,0.394018367,0.31338748,0.295815547,0.032202803,0.104901976,0.163536538,0.040197727,0.472182392,0.012485347,0.010617752,0.614150219,0.213986405,-0.005876099,0.298163237,0.256236327,0.259647142,0.25462501,0.12228073,0.22158028,0.218187268
2019,OKLAHOMA,40,Beckham,"44,000","19,000","25,000",17806.184,7689.034,10117.15,0.568181818,0.347450883,0.191894731,0.309977956,,,0.097211122,0.345897009,0.337948423,0.364846432,0.005876254,0.062115578,0.001939876,0.367453804,0.000518486,0.315325753,0.012885264,0.018422738,0.525813645,0.020644206,-0.003263697,0.314650663,0.283901416,0.22499769,0.316390933,0.288740182,0.291425971,0.090391761
2019,OKLAHOMA,40,Blaine,"195,000","131,000","64,000",78913.77,53013.866,25899.904,0.328205128,0.407473262,0.214557173,0.347102983,0.026261979,0.152567172,,0.38821421,0.39746154,0.393678417,0.304225372,0.225871313,-0.001054904,0.142960345,0.032288738,0.447105543,0.012417724,0.019971778,0.661328271,0.131084309,0.156821424,0.333025002,0.316510751,0.334006334,0.339392959,0.035385171,0.280263011,0.059208708
2019,OKLAHOMA,40,Custer,"146,000","93,000","53,000",59084.156,37635.798,21448.358,0.363013699,0.354338719,0.219435783,0.333404484,0.002224577,0.09922915,,0.429841971,0.426617558,0.441382328,0.104779179,0.178331093,0.011097312,0.276819787,0.035092673,0.328534183,0.008941425,0.019088185,0.636692263,0.186229396,0.007209772,0.298908327,0.27702967,0.305037445,0.313279605,0.163714792,0.26168061,0.090293193
2019,OKLAHOMA,40,Dewey,"97,000","60,000","37,000",39254.542,24281.16,14973.382,0.381443299,0.387666437,0.199772878,0.315112343,0.011004622,0.099582073,,0.429828417,0.428838711,0.446398731,0.093697393,0.288687793,0.026858485,0.318517398,0.023118754,0.179636407,0.004457982,0.025347556,0.56154122,0.140811959,0.014270298,0.345613747,0.228749051,0.228759264,0.349063577,0.21843037,0.275527935,0.128804796
2019,OKLAHOMA,40,Roger Mills,"43,000","10,000","33,000",17401.498,4046.86,13354.638,0.76744186,0.328862093,0.166298539,0.301330454,0.277627086,0.24644763,0.112407567,0.367334808,0.362227033,0.386271007,0.010914916,0.022307545,0.111360161,0.364868148,0.008922835,0.130821543,0.009446063,0.022089426,0.450831055,0.050960215,0.027045575,0.329466835,0.259341203,0.302066129,0.322766213,0.277562652,0.279716812,0.126720422
2019,OKLAHOMA,40,Washita,"196,000","115,000","81,000",79318.456,46538.89,32779.566,0.413265306,0.337876953,0.233329335,0.353357454,-0.000732229,0.128099655,0.152567713,0.400894737,0.390136418,0.383201502,0.160382653,0.021576393,0.015353657,0.256081134,0.027822414,0.390427901,0.000886942,0.017118839,0.612141348,0.168119517,0.028575646,0.286998264,0.263297601,0.204962809,0.309618181,0.195132655,0.259502597,0.118441598
2019,OREGON,41,Gilliam,"100,000","100,000",0,40468.6,40468.6,0,0,0.055349619,0.141290505,0.153068689,0.073412007,0.109951685,0.169662244,0.182369727,0.050778081,0.010416048,0.02745364,0.013676658,0.130806801,-0.00548221,-0.013610446,-0.05120875,0.116100002,0.054010728,0.309610724,0.484612043,0.511307187,0.45869889,0.27543118,0.214193291,0.187717572,0.154402078,0.165273883,0.143211975
2019,OREGON,41,Morrow,"136,000","135,500",500,55037.296,54834.953,202.343,0.003676471,0.050220421,0.146447786,0.148018152,0.084180272,0.127033701,0.168055023,0.17831988,0.057868385,0.042102773,0.02550572,0.014525773,0.005602892,0.001994115,-0.015633472,0.026154895,0.242148756,0.171189589,0.404148395,0.57013921,0.613599791,0.536442968,0.353445957,0.1956222,0.181466188,0.149166841,0.157972615,0.141824587
2019,OREGON,41,Sherman,"116,000","114,500","1,500",46943.576,46336.547,607.029,0.012931034,0.089195013,0.15411983,0.16740851,0.064409844,0.111754535,0.177992913,0.161529191,0.075634253,0.053409395,0.048557896,0.022334136,0.281677783,-0.008463747,-0.015767717,-0.045478435,0.083994327,0.041540899,0.369671031,0.569945388,0.244422885,0.534185703,0.366763625,0.282145271,0.200550059,0.164881956,0.166921197,0.14479872
2019,OREGON,41,Wasco,"61,000","60,000","1,000",24685.846,24281.16,404.686,0.016393443,0.142541673,0.126573484,0.1817918,0.06026484,0.134782485,0.1842381,0.149361985,0.068581148,0.085910341,0.066583655,0.007801343,0.235408219,-0.009841254,-0.013365992,-0.015703019,0.167914071,0.030412285,0.340932062,0.451659881,0.238674306,0.489512676,0.401533171,0.25705695,0.197994944,0.175210878,0.176984296,0.14699121
2019,OREGON,41,Umatilla,"243,000","240,000","3,000",98338.698,97124.64,1214.058,0.012345679,0.150619513,0.180081873,0.170060645,0.1052495,0.177666047,0.234156634,0.224618404,0.238341671,0.289303876,0.052252254,0.001591512,-0.001441346,-0.004818834,-0.013353188,0.043690186,0.353193062,0.32756998,0.496394725,0.695004798,0.714229248,0.604809536,0.457267385,0.30433525,0.224515676,0.181423376,0.17853203,0.165097034
2019,OREGON,41,Union,"16,500","16,000",500,6677.319,6474.976,202.343,0.03030303,0.330403415,0.27676758,0.311179568,0.139836765,0.214070387,0.035799274,0.234536252,0.121663109,0.105375435,0.005817252,0.021744999,0.024028112,0.015729048,-0.014123279,0.017423599,0.131636472,0.264682642,0.475773374,0.586321122,0.716357552,0.026633013,0.244391176,0.675958153,0.512443178,0.293039385,0.223009493,0.196972931
2019,OREGON,41,Clackamas,600,500,100,242.8116,202.343,40.4686,0.166666667,0.376722628,0.310100873,0.291311372,,0.256045392,0.125892116,0.511534502,0.06253569,0.049661158,0.047721584,0.004993108,0.037299375,0.436333391,0.596075763,0.578986068,0.524909057,0.017940766,0.839992802,0.83437133,0.159467116,0.342913855,0.037964164,0.002294901,0.29301804,0.262738921,0.228320762,0.230027557
2019,OREGON,41,Lane,900,900,0,364.2174,364.2174,0,0,0.267895743,0.322542991,0.28098807,0.458283537,0.207756617,0.140667391,0.30041752,0.099124699,0.030080011,0.082338275,0.006837185,0.003163041,0.153065499,0.00881895,0.596619182,0.599841915,0.0168479,0.819606221,0.807931279,0.164104784,0.232867792,0.544099634,0.134641543,0.302115093,0.266787266,0.250248122,0.212129385
2019,OREGON,41,Linn,900,900,0,364.2174,364.2174,0,0,0.057146946,0.280003183,0.260846371,0.209339935,0.231795524,0.164308235,0.215047375,0.078820224,0.024771685,0.040600487,0.009294763,0.090293824,0.186017176,0.574608769,0.61180636,0.652059573,0.014251215,0.82863674,0.822079733,0.151994583,0.142711993,0.443960205,0.060915689,0.307042082,0.273778294,0.264257907,0.210682487
2019,OREGON,41,Marion,"4,800","4,700",100,1942.4928,1902.0242,40.4686,0.020833333,0.117313004,0.306985509,0.266856385,0.279808795,0.226474531,0.168134962,0.089817276,0.058786545,0.039699193,0.024071608,0.01118132,0.180542408,0.217631222,0.65512259,0.443827711,0.644872033,0.011819267,0.850081069,0.836223153,0.173323968,0.363629072,0.151226652,0.011215377,0.262899957,0.230257411,0.210019954,0.192253512
2019,OREGON,41,Polk,"1,200","1,100",100,485.6232,445.1546,40.4686,0.083333333,0.177965437,0.296434255,0.256358538,0.240548377,0.22422674,0.186390124,0.107926748,0.195577201,0.029718288,0.035143696,0.010565787,-0.001206482,0.050308487,0.569036111,0.493958813,0.537407007,0.023546756,0.825082574,0.818404888,0.648982722,0.546879452,0.323162458,0.121878573,0.294694247,0.252548422,0.243022534,0.193501856
2019,OREGON,41,Washington,"9,800","9,600",200,3965.9228,3884.9856,80.9372,0.020408163,0.157723517,0.345078177,0.300159527,0.255573713,0.224323926,0.121058973,0.085945662,0.201231821,0.037315998,0.009852611,0.015934797,0.125223683,0.153079632,0.584120149,0.314614762,0.499624145,0.029140191,0.877050981,0.848778713,0.843574512,0.610632939,0.161267646,0.047336152,0.279799961,0.242617502,0.144892634,0.147541954
2019,OREGON,41,Yamhill,"2,300","2,300",0,930.7778,930.7778,0,0,0.08257832,0.314655906,0.289227564,0.255825161,0.236612197,0.183431389,0.109066269,0.182274517,0.036406209,0.020262017,0.021740736,0.068628427,0.079863832,0.599216033,0.543164949,0.502457976,0.023084462,0.849810702,0.834680125,0.736319666,0.594048326,0.2496157,0.059981765,0.277119094,0.247054944,0.186760545,0.168211386
2019,SOUTH DAKOTA,46,Aurora,"13,800","11,200","2,600",5584.6668,4532.4832,1052.1836,0.188405797,0.452527969,0.215700302,0.351064417,0.041429372,0.244681388,0.043901233,0.245744016,0.025902098,0.255571559,-0.027526257,-0.00311967,0.034905118,0.010597412,-0.005309293,0.000242721,0.013494417,-0.019623397,0.198051656,0.024060444,0.046499393,0.720526692,0.010975399,0.530892472,0.130038677,0.104690826,0.298233165,0.038648686
2019,SOUTH DAKOTA,46,Beadle,"10,700","9,220","1,480",4330.1402,3731.20492,598.93528,0.138317757,0.451634428,0.290104577,0.264160503,,0.290874936,0.259980691,0.206353125,0.120817905,0.34114347,-0.041243822,-0.003507441,-0.008175288,0.008297311,-0.000365556,-0.000484196,0.039497584,-0.028025753,0.019922397,0.014045579,0.111835714,0.693690908,0.016494814,0.146079786,0.34936759,0.275774672,0.225302165,0.015617398
2019,SOUTH DAKOTA,46,Brule,"25,700","21,200","4,500",10400.4302,8579.3432,1821.087,0.175097276,0.608813809,0.509601204,0.336899841,0.062125636,0.270910171,0.048743408,0.267021708,0.037107785,0.314446693,-0.011043708,0.001539859,0.054061046,0.034816932,-0.001211362,-0.005792639,0.068617862,-0.001566456,0.221410297,0.02580786,0.028441702,0.740363529,0.389730255,0.416543893,0.195822887,-0.011293002,0.273990272,0.168249764
2019,SOUTH DAKOTA,46,Hand,"11,800","11,400",400,4775.2948,4613.4204,161.8744,0.033898305,0.383419686,0.3399417,0.271375181,,0.29423373,,0.259627186,0.142993125,0.34107681,-0.008138522,-0.005357846,-0.021818197,-0.009288229,-0.006526688,-0.04113063,0.038963703,-0.000912828,0.038514334,0.015443199,0.025506525,0.757177995,0.514506777,0.379948162,0.291957391,0.14444894,0.279861196,0.365478123
2019,SOUTH DAKOTA,46,Hughes,"58,200","56,800","1,400",23552.7252,22986.1648,566.5604,0.024054983,0.227096692,0.269591035,0.24039935,0.043748137,0.248942102,0.046143623,0.256575059,0.048072734,0.327454063,-0.012822893,-0.003600617,0.000123958,-0.002430183,0.000913039,-0.024912082,0.110210997,0.012702702,0.109983706,0.174691123,0.275154828,0.433935883,0.510241941,0.205150647,0.263419943,0.111294227,0.27842823,0.356386827
2019,SOUTH DAKOTA,46,Davison,"7,600","6,370","1,230",3075.6136,2577.84982,497.76378,0.161842105,0.011268747,0.416475075,0.168679705,0.037852706,0.24357333,0.077908929,0.244824143,0.023104633,0.243512407,-0.018774096,0.006472944,0.069477436,0.014939554,-0.000733511,0.000238152,0.014503496,-0.035166282,0.130272429,0.025395207,0.02866284,0.645684324,0.017341573,0.425804445,0.128476565,0.272033669,0.312139449,0.020065146
2019,SOUTH DAKOTA,46,Miner,"8,300","7,490",810,3358.8938,3031.09814,327.79566,0.097590361,0.014367798,0.47788515,0.260568569,0.032661868,0.22463505,0.187550784,0.23102746,0.114224059,0.223323928,-0.011507254,-0.001257754,0.020146602,0.032181487,0.001482649,-0.006047726,0.041671118,-0.017666375,0.022614651,0.023373465,0.016393466,0.680856454,-0.010227885,0.196641457,0.402923703,0.235507789,0.289795217,0.034766898
2019,SOUTH DAKOTA,46,Potter,"25,300","23,100","2,200",10238.5558,9348.2466,890.3092,0.086956522,0.287356021,0.280895418,0.237082074,0.031516143,0.296068735,0.047467457,0.292649497,0.054347681,0.321038458,0.025153258,0.002278545,-0.003242823,0.002405174,-0.002088435,-0.016868151,0.052653085,-0.001380504,0.012676803,0.116981568,0.355233924,0.215952184,0.42407073,0.055614071,0.472052857,0.278297076,0.284867505,0.335337221
2019,SOUTH DAKOTA,46,Spink,"8,700","7,610","1,090",3520.7682,3079.66046,441.10774,0.125287356,0.418097113,0.302520357,0.311462749,0.063153327,0.337236659,,0.223429335,0.170568165,0.375985251,-0.038247967,-0.01081142,-0.014294573,-0.002605045,-0.002779162,-0.012354689,0.115907809,-0.023958093,0.063653709,0.019518378,0.173024469,0.737672628,0.066285721,0.070816773,0.376049282,0.273611579,0.40575904,0.083318843
2019,SOUTH DAKOTA,46,Lyman,"66,400","62,400","4,000",26871.1504,25252.4064,1618.744,0.060240964,0.326940619,0.320392933,0.275819251,0.061252453,0.339863427,0.052007796,0.211289683,0.073642926,0.364978198,0.00493174,0.001994589,0.009777915,0.013898713,-0.001826332,-0.028209675,0.059882537,0.003839756,0.214517917,0.273902725,0.061582544,0.667410524,0.765084187,0.387689393,0.143846931,0.239329419,0.258146456,0.328466019
2019,SOUTH DAKOTA,46,Charles Mix,"22,800","19,700","3,100",9226.8408,7972.3142,1254.5266,0.135964912,0.623637317,0.38679355,0.32051773,0.122842488,0.267367713,0.053161993,0.26002068,0.020046125,0.294118472,-0.005773847,0.006972643,0.192241698,0.083343386,0.004245912,0.010947878,0.019507403,-0.015213393,0.179689829,0.021629073,0.047081834,0.726469822,0.065710704,0.281695268,0.204031051,0.079399573,0.319118656,0.012852915
2019,SOUTH DAKOTA,46,Turner,900,820,80,364.2174,331.84252,32.37488,0.088888889,0.008336181,0.534238348,0.120591819,0.034555252,0.564978983,0.079993763,0.250151065,0.102728996,0.094000868,-0.004646448,0.001271949,0.166776041,0.046803341,0.003982835,0.014531651,0.023200835,-0.021895211,0.008107546,0.017469257,0.006960393,0.734568855,-0.034597506,0.619753054,0.514814784,0.293591906,0.329699994,0.029124959
2019,SOUTH DAKOTA,46,Yankton,900,320,580,364.2174,129.49952,234.71788,0.644444444,0.000573217,0.565684957,0.048470056,0.052862812,0.366493843,0.089871792,0.259090189,0.017158029,-0.026536462,-0.000670278,0.002919721,0.183893322,0.076270343,-0.003020631,0.021041191,0.042366161,-0.021446176,0.005796665,0.016198928,0.022873782,0.628804321,-0.043196943,0.323342978,0.462999945,0.266299357,0.409687625,0.091943635
2019,SOUTH DAKOTA,46,Jackson,"33,400","30,600","2,800",13516.5124,12383.3916,1133.1208,0.083832335,0.313933087,0.282171003,0.205090813,0.113791797,0.225837301,0.241312364,0.257096385,0.03001002,0.304301171,0.049806195,-0.007163369,0.100331022,0.017995259,-0.000568888,-0.005442263,0.076672758,0.022533717,0.166189418,0.220084281,0.341127824,0.072916348,0.572299991,0.343146998,0.265372772,0.143913405,0.392727338,0.357985575
2019,TENNESSEE,47,Bedford,"4,800","2,850","1,950",1942.4928,1153.3551,789.1377,0.40625,0.397685036,0.534971973,0.474099996,0.386600786,0.276585112,0.140869887,0.380989566,0.412552947,0.28549542,0.02658786,0.034744696,0.116098107,0.030547356,0.495608278,0.134231966,0.0401514,-0.021618769,0.149333739,0.558324047,0.392309019,0.084637886,0.122463215,0.417330871,0.217949035,0.395723674,0.70150436,0.671462503
2019,TENNESSEE,47,Cannon,900,330,570,364.2174,133.54638,230.67102,0.633333333,0.454486623,0.546321928,0.529337401,0.461778139,0.158307753,0.090756357,0.411358903,0.431038004,0.21023023,0.030816296,0.020964873,0.064657675,0.098792209,0.004178801,0.398054757,0.0224978,0.359507243,0.064974737,0.240450124,0.53150082,0.034423876,0.059410126,0.619907535,0.416697927,0.44321023,0.744565013,0.69694698
2019,TENNESSEE,47,Lincoln,"4,000","2,350","1,650",1618.744,951.0121,667.7319,0.4125,0.509292431,0.603537778,0.562893636,0.468318156,0.407246141,0.141032756,0.366824064,0.298794446,0.126305892,0.191497759,-0.019436423,0.406191552,0.027290422,0.215995094,0.260817972,0.087857372,0.173477504,0.156462992,0.364161905,0.414425808,0.193853162,0.055464703,0.380839759,0.186305411,0.413944199,0.631490418,0.620952248
2019,TENNESSEE,47,Marshall,"2,400","1,450",950,971.2464,586.7947,384.4517,0.395833333,0.330685457,0.630674241,0.470329419,0.317604769,0.235431534,0.091289469,0.343785672,0.432150364,0.326430725,0.028130326,0.022401137,0.208089517,0.003774874,0.603380549,0.029348967,0.042894874,-0.029645942,0.15220948,0.666325001,0.445802975,0.004748684,0.124819083,0.369867351,0.210915433,0.342421802,0.836955409,0.692302717
2019,TENNESSEE,47,Maury,"2,400","1,080","1,320",971.2464,437.06088,534.18552,0.55,,0.420400189,0.312695364,0.366504514,0.150916142,,,,0.29693192,0.032788168,0.010941181,0.03240456,0.00827676,0.55549257,0.039483452,0.059859536,0.010108305,0.146302627,0.719740294,0.550923684,0.072899489,0.117551617,0.30118412,0.112607513,0.376266333,0.5955715,0.675138055
2019,TENNESSEE,47,Sumner,"6,500","5,420","1,080",2630.459,2193.39812,437.06088,0.166153846,0.691740026,0.462355546,0.328967948,0.336183486,0.266296665,0.034507271,0.437124271,0.449576154,0.388306318,0.042398011,-0.015262426,0.082681875,0.011329172,0.021662915,-0.016578454,-0.003623535,0.00429995,0.367119401,0.531681465,0.669670092,0.01933945,0.042357664,0.192053419,0.005473501,0.436273727,0.643935989,0.80605526
2019,TENNESSEE,47,Bledsoe,700,410,290,283.2802,165.92126,117.35894,0.414285714,0.41459806,0.664338352,0.545299415,0.540406599,0.154146207,0.146472813,0.385922412,0.386001644,-0.021767508,-0.028389413,0.011521601,0.285183903,0.046318512,0.009668917,0.192064195,0.200219398,0.467860101,0.038975056,0.274216508,0.340636983,0.324238856,0.307882244,0.346810303,0.111932188,0.217378887,0.400590578,0.597985931
2019,TENNESSEE,47,Coffee,"4,000","1,290","2,710",1618.744,522.04494,1096.69906,0.6775,0.521083029,0.320189011,0.459706028,0.494283972,0.207247744,0.066689614,0.388421001,0.391643661,0.111110062,0.040110057,0.035696813,0.299524357,0.124008584,0.00561402,0.451570335,0.031572139,0.126329197,0.09054168,0.233922912,0.54004469,0.043234287,0.037126084,0.43561872,0.460517809,0.280707796,0.771658792,0.602169393
2019,TENNESSEE,47,Franklin,"5,000","3,250","1,750",2023.43,1315.2295,708.2005,0.35,0.383096156,0.469786574,0.510672848,0.474482455,0.344697522,0.140672907,0.401633451,0.39193282,0.098396806,0.05676135,-0.005152908,0.501481709,0.059841865,0.010737591,0.453777058,0.060809044,0.036824263,0.189814553,0.137431964,0.32420607,0.023951459,0.097897619,0.533035756,0.573421544,0.445489386,0.733490437,0.663519457
2019,TENNESSEE,47,Lake,"8,100","6,650","1,450",3277.9566,2691.1619,586.7947,0.179012346,0.454994854,0.115030929,0.389111905,0.205898026,0.366369979,0.264476493,0.321142049,,0.30038499,0.013605859,0.003060161,0.199383273,0.024623272,0.004141348,0.035779788,0.596630841,0.23013524,0.785263477,0.019110419,0.056310075,0.23237719,0.274513597,0.264607981,0.389062814,0.031514082,0.621943269,0.470555817
2019,TENNESSEE,47,Obion,"13,200","12,200","1,000",5341.8552,4937.1692,404.686,0.075757576,0.553098656,0.166835625,0.400091074,0.307952227,0.366887335,0.351128057,0.34972279,0.061611973,0.209687664,0.02758863,0.002942812,0.152164853,0.025680124,0.014651577,0.052137152,0.5450884,0.147772982,0.776482716,0.019549325,0.211537913,0.382321766,0.294213516,0.363295527,0.455377763,0.003389113,0.774001421,0.804676069
2019,TENNESSEE,47,Tipton,"6,200","4,500","1,700",2509.0532,1821.087,687.9662,0.274193548,0.484343806,0.134420576,0.366428902,0.413681699,0.282962396,0.384406944,0.259410774,,0.240575395,0.018063269,0.015676997,0.283379097,0.021780362,0.00665846,0.004844411,0.565312607,0.270630764,0.7342138,0.014983474,0.117342963,0.374579416,0.257738689,0.100373815,0.246560375,-0.006800711,0.713392475,0.847281848
2019,TENNESSEE,47,Blount,"1,200",490,710,485.6232,198.29614,287.32706,0.591666667,0.435006476,0.686021658,0.614218343,0.407858162,0.529757668,,,,-0.004586683,0.024539549,0.037838599,0.416218461,0.331762,0.021493926,0.313666085,0.096713723,0.779025265,0.080685203,0.399790392,0.408161865,0.295842979,0.128344226,0.762066782,0.720670567,0.591494375,0.02462084,0.468639087
2019,TENNESSEE,47,Monroe,"2,500",680,"1,820",1011.715,275.18648,736.52852,0.728,0.144953401,0.502214601,0.419349173,0.353505441,0.340335357,,,0.427236574,-0.020550548,0.019443018,-0.001485204,0.202089392,0.182478778,0.015281421,0.409537239,0.012411001,0.750364747,0.073042351,0.24072284,0.236810393,0.254926726,0.096639569,0.377099881,0.473246718,0.610970383,0.195554551,0.582306124
2019,TENNESSEE,47,Carroll,"7,700","7,300",400,3116.0822,2954.2078,161.8744,0.051948052,0.531403836,0.117659776,,,,0.468713013,,,0.195959053,0.032935239,-0.010873889,0.05444012,0.026808124,0.011744871,0.050383861,0.059911546,0.037921121,0.687129572,0.010238739,0.51464506,0.013095343,0.632408886,0.606063862,0.573703653,0.67735841,0.64731959,0.413724443
2019,TENNESSEE,47,Crockett,"5,500","5,200",300,2225.773,2104.3672,121.4058,0.054545455,0.766512593,0.35575052,0.454080086,0.338837686,0.282470008,0.259444879,0.422716623,,0.222424647,0.006092735,0.39882936,0.134503532,0.022457806,0.014121534,0.54439185,0.671058243,0.233868716,0.833260487,0.015135314,0.529290404,0.276603246,0.168370635,0.25150726,0.481470963,-0.034606174,0.856419631,0.881959265
2019,TENNESSEE,47,Gibson,"39,200","37,000","2,200",15863.6912,14973.382,890.3092,0.056122449,0.348142517,0.138758706,0.330469264,0.302040168,0.259792975,0.309546838,0.399432662,,0.206950889,0.015805292,0.092842716,0.340648948,0.025386737,0.022515182,0.151640555,0.62681452,0.247966476,0.791430746,0.017068976,0.335329644,0.252696203,0.216245244,0.343724721,0.296344037,0.019005619,0.845377258,0.856912097
2019,TENNESSEE,47,Haywood,"13,400","9,200","4,200",5422.7924,3723.1112,1699.6812,0.313432836,0.705018158,0.159818973,0.397904573,0.269582414,0.189881801,0.299916759,0.423418209,,0.177401251,0.017398186,0.576847512,0.405944746,0.022819842,0.01549126,0.600279909,0.834878605,0.274506043,0.832169132,0.022432239,0.490339242,0.230639768,0.173182973,0.195794919,0.406341255,0.003694707,0.680757617,0.763950587
2019,TENNESSEE,47,Henry,"6,900","6,110",790,2792.3334,2472.63146,319.70194,0.114492754,0.481925994,0.359301191,,,,0.282367193,,,0.304935268,0.042834352,0.01401859,0.054246252,0.027393192,0.016766811,0.097918626,0.195489302,0.039400291,0.831645133,0.021294151,0.304241984,0.016383121,0.240325802,0.037566813,0.633479982,0.745741011,0.788145678,0.828413616
2019,TENNESSEE,47,Madison,"6,000","5,600",400,2428.116,2266.2416,161.8744,0.066666667,0.515899721,0.423223319,,0.055035282,,0.436325879,,,0.208303289,0.025890208,0.37569142,0.320172169,0.023652975,0.015437795,0.288185192,0.59455973,0.168507179,0.757779589,0.001606479,0.636487773,0.246527799,0.15445091,0.397137043,0.432763307,0.263561783,0.666980637,0.765052951
2019,TENNESSEE,47,Weakley,"22,700","21,500","1,200",9186.3722,8700.749,485.6232,0.052863436,0.506629175,0.144736687,0.282552218,,,0.436592426,,,0.313075205,0.021330233,0.017781712,0.079723455,0.025287313,0.016383535,0.242471774,0.324387368,0.076968676,0.781719088,0.01381881,0.255216517,0.169398655,0.446929665,0.476286723,0.501277662,0.363322644,0.60600838,0.7364411
2019,TENNESSEE,47,Lawrence,"8,600","7,020","1,580",3480.2996,2840.89572,639.40388,0.18372093,,0.558893942,0.506367273,0.54153457,0.423096232,,,,0.223473472,0.026583393,0.038150136,0.137454514,0.010220375,0.412512371,0.097449934,0.176236045,0.021783224,0.150416146,0.672866287,0.409704888,0.335856514,0.118843325,0.567460316,-0.030486305,0.382075546,0.682263551,0.703758884
