Year,State,State ANSI,County,ACRES PLANTED,ACRES HARVESTED,Loss,% of Loss
2012,TEXAS,48,Lampasas,"1,600",200,"1,400",0.875
2012,TEXAS,48,Mcculloch,"37,700","31,200","6,500",0.172413793
2012,TEXAS,48,Menard,"2,700","1,880",820,0.303703704
2012,TEXAS,48,San Saba,"16,700","10,560","6,140",0.367664671
2012,TEXAS,48,Tom Green,"34,200","22,200","12,000",0.350877193
2012,TEXAS,48,Uvalde,"20,600","15,350","5,250",0.254854369
2012,TEXAS,48,Armstrong,"64,600","29,500","35,100",0.543343653
2012,TEXAS,48,Briscoe,"42,600","8,700","33,900",0.795774648
2012,TEXAS,48,Carson,"91,100","77,900","13,200",0.144895719
2012,TEXAS,48,Dallam,"114,000","53,100","60,900",0.534210526
2012,TEXAS,48,Deaf Smith,"227,000","34,000","193,000",0.850220264
2012,TEXAS,48,Floyd,"85,000","20,500","64,500",0.758823529
2012,TEXAS,48,Hale,"60,500","15,500","45,000",0.743801653
2012,TEXAS,48,Hansford,"194,000","150,500","43,500",0.224226804
2012,TEXAS,48,Hartley,"77,000","36,500","40,500",0.525974026
2012,TEXAS,48,Hemphill,"13,400","8,600","4,800",0.358208955
2012,TEXAS,48,Hutchinson,"63,000","36,100","26,900",0.426984127
2012,TEXAS,48,Lipscomb,"28,200","20,400","7,800",0.276595745
2012,TEXAS,48,Moore,"107,500","55,000","52,500",0.488372093
2012,TEXAS,48,Ochiltree,"163,000","139,000","24,000",0.147239264
2012,TEXAS,48,Oldham,"44,000","5,950","38,050",0.864772727
2012,TEXAS,48,Parmer,"181,000","25,600","155,400",0.858563536
2012,TEXAS,48,Potter,"14,200","4,450","9,750",0.686619718
2012,TEXAS,48,Randall,"107,600","32,200","75,400",0.700743494
2012,TEXAS,48,Roberts,"12,000","5,400","6,600",0.55
2012,TEXAS,48,Sherman,"133,000","71,000","62,000",0.466165414
2012,TEXAS,48,Swisher,"148,000","29,900","118,100",0.797972973
2012,TEXAS,48,Childress,"49,600","38,100","11,500",0.231854839
2012,TEXAS,48,Collingsworth,"43,600","6,400","37,200",0.853211009
2012,TEXAS,48,Cottle,"21,800","3,300","18,500",0.848623853
2012,TEXAS,48,Donley,"16,900","2,300","14,600",0.863905325
2012,TEXAS,48,Foard,"80,700","48,700","32,000",0.396530359
2012,TEXAS,48,Hall,"16,000","4,000","12,000",0.75
2012,TEXAS,48,Hardeman,"80,600","47,500","33,100",0.410669975
2012,TEXAS,48,Wheeler,"21,300","7,900","13,400",0.629107981
2012,TEXAS,48,Wichita,"87,300","70,600","16,700",0.191294387
2012,TEXAS,48,Wilbarger,"150,000","126,900","23,100",0.154
2012,TEXAS,48,Bexar,"7,200","6,900",300,0.041666667
2012,TEXAS,48,Colorado,"6,400","3,800","2,600",0.40625
2012,TEXAS,48,Gonzales,"1,100",500,600,0.545454545
2012,TEXAS,48,Guadalupe,"13,900","13,000",900,0.064748201
2012,TEXAS,48,Medina,"17,500","16,700",800,0.045714286
2012,TEXAS,48,Travis,"2,300","2,000",300,0.130434783
2012,TEXAS,48,Atascosa,"2,100",900,"1,200",0.571428571
2012,TEXAS,48,Frio,"13,700","8,400","5,300",0.386861314
2012,TEXAS,48,Zavala,"9,800","8,100","1,700",0.173469388
2012,TEXAS,48,Bailey,"51,000","4,800","46,200",0.905882353
2012,TEXAS,48,Crosby,"21,200","7,700","13,500",0.636792453
2012,TEXAS,48,Glasscock,"6,000","1,700","4,300",0.716666667
2012,TEXAS,48,Lamb,"40,000","14,200","25,800",0.645
2012,TEXAS,48,Lynn,"8,900","1,200","7,700",0.865168539
2012,TEXAS,48,Baylor,"117,000","81,800","35,200",0.300854701
2012,TEXAS,48,Coleman,"45,100","26,000","19,100",0.423503326
2012,TEXAS,48,Haskell,"156,000","107,100","48,900",0.313461538
2012,TEXAS,48,Jones,"131,100","91,000","40,100",0.305873379
2012,TEXAS,48,Knox,"169,000","110,000","59,000",0.349112426
2012,TEXAS,48,Nolan,"16,700","10,400","6,300",0.377245509
2012,TEXAS,48,Runnels,"115,700","99,670","16,030",0.138547969
2012,TEXAS,48,Taylor,"70,200","39,100","31,100",0.443019943
2012,VIRGINIA,51,Amelia,"2,500","1,900",600,0.24
2012,VIRGINIA,51,Appomattox,"1,400","1,200",200,0.142857143
2012,VIRGINIA,51,Bedford,"1,400",850,550,0.392857143
2012,VIRGINIA,51,Buckingham,800,200,600,0.75
2012,VIRGINIA,51,Campbell,"2,700","1,900",800,0.296296296
2012,VIRGINIA,51,Caroline,"8,700","7,800",900,0.103448276
2012,VIRGINIA,51,Cumberland,"1,000",900,100,0.1
2012,VIRGINIA,51,Hanover,"11,700","11,600",100,0.008547009
2012,VIRGINIA,51,Orange,"1,700",700,"1,000",0.588235294
2012,VIRGINIA,51,Powhatan,"1,000",750,250,0.25
2012,VIRGINIA,51,Accomack,"17,900","17,100",800,0.044692737
2012,VIRGINIA,51,Charles City,"6,000","5,900",100,0.016666667
2012,VIRGINIA,51,Essex,"11,500","11,400",100,0.008695652
2012,VIRGINIA,51,Gloucester,"1,900","1,800",100,0.052631579
2012,VIRGINIA,51,King And Queen,"7,100","6,900",200,0.028169014
2012,VIRGINIA,51,King William,"8,800","8,600",200,0.022727273
2012,VIRGINIA,51,Middlesex,"4,100","3,900",200,0.048780488
2012,VIRGINIA,51,Northampton,"16,000","15,800",200,0.0125
2012,VIRGINIA,51,Northumberland,"10,200","9,600",600,0.058823529
2012,VIRGINIA,51,Richmond,"8,100","8,000",100,0.012345679
2012,VIRGINIA,51,Westmoreland,"9,700","9,600",100,0.010309278
2012,VIRGINIA,51,Frederick,900,700,200,0.222222222
2012,VIRGINIA,51,Loudoun,"2,800","2,450",350,0.125
2012,VIRGINIA,51,Prince William,600,400,200,0.333333333
2012,VIRGINIA,51,Rockingham,"2,100","1,400",700,0.333333333
2012,VIRGINIA,51,Shenandoah,"1,100",350,750,0.681818182
2012,VIRGINIA,51,Chesapeake City,"9,300","8,300","1,000",0.107526882
2012,VIRGINIA,51,Dinwiddie,"5,400","3,500","1,900",0.351851852
2012,VIRGINIA,51,Greensville,"3,300","2,300","1,000",0.303030303
2012,VIRGINIA,51,Isle Of Wight,"9,400","6,800","2,600",0.276595745
2012,VIRGINIA,51,Prince George,"3,500","3,200",300,0.085714286
2012,VIRGINIA,51,Southampton,"11,300","7,900","3,400",0.300884956
2012,VIRGINIA,51,Suffolk City,"8,500","7,300","1,200",0.141176471
2012,VIRGINIA,51,Sussex,"7,300","6,500",800,0.109589041
2012,VIRGINIA,51,Charlotte,"3,300","2,700",600,0.181818182
2012,VIRGINIA,51,Franklin,"3,000","1,450","1,550",0.516666667
2012,VIRGINIA,51,Halifax,"3,600","2,550","1,050",0.291666667
2012,VIRGINIA,51,Lunenburg,"1,700","1,450",250,0.147058824
2012,VIRGINIA,51,Nottoway,"1,600","1,150",450,0.28125
2012,VIRGINIA,51,Pittsylvania,"8,300","6,500","1,800",0.21686747
2012,WASHINGTON,53,Benton,"74,000","74,000",0,0
2012,WASHINGTON,53,Klickitat,"28,000","25,000","3,000",0.107142857
2012,WASHINGTON,53,Okanogan,"7,200","7,200",0,0
2012,WASHINGTON,53,Yakima,"13,000","12,000","1,000",0.076923077
2012,WASHINGTON,53,Adams,"258,000","257,000","1,000",0.003875969
2012,WASHINGTON,53,Douglas,"149,000","147,000","2,000",0.013422819
2012,WASHINGTON,53,Franklin,"63,000","62,000","1,000",0.015873016
2012,WASHINGTON,53,Grant,"113,000","111,000","2,000",0.017699115
2012,WASHINGTON,53,Lincoln,"241,000","237,000","4,000",0.01659751
2012,WASHINGTON,53,Spokane,"102,000","101,100",900,0.008823529
2012,WASHINGTON,53,Asotin,"22,000","19,500","2,500",0.113636364
2012,WASHINGTON,53,Columbia,"68,000","67,000","1,000",0.014705882
2012,WASHINGTON,53,Garfield,"56,000","55,000","1,000",0.017857143
2012,WASHINGTON,53,Walla Walla,"177,000","175,500","1,500",0.008474576
2012,WASHINGTON,53,Whitman,"315,000","307,000","8,000",0.025396825
2012,WASHINGTON,53,Skagit,"2,700","2,500",200,0.074074074
2012,WASHINGTON,53,Snohomish,600,500,100,0.166666667
2012,WEST VIRGINIA,54,Berkeley,900,600,300,0.333333333
2012,WEST VIRGINIA,54,Jefferson,"5,100","2,500","2,600",0.509803922
2012,WISCONSIN,55,Green Lake,"4,700","4,200",500,0.106382979
2012,WISCONSIN,55,Juneau,"2,100","1,900",200,0.095238095
2012,WISCONSIN,55,Marquette,"1,000",900,100,0.1
2012,WISCONSIN,55,Waupaca,"2,000","1,900",100,0.05
2012,WISCONSIN,55,Waushara,"1,400","1,300",100,0.071428571
2012,WISCONSIN,55,Brown,"10,500","10,100",400,0.038095238
2012,WISCONSIN,55,Calumet,"10,500","5,800","4,700",0.447619048
2012,WISCONSIN,55,Door,"12,900","12,600",300,0.023255814
2012,WISCONSIN,55,Fond Du Lac,"15,300","14,400",900,0.058823529
2012,WISCONSIN,55,Kewaunee,"11,900","11,600",300,0.025210084
2012,WISCONSIN,55,Manitowoc,"17,200","16,700",500,0.029069767
2012,WISCONSIN,55,Outagamie,"7,900","7,700",200,0.025316456
2012,WISCONSIN,55,Sheboygan,"12,700","12,400",300,0.023622047
2012,WISCONSIN,55,Winnebago,"12,100","11,700",400,0.033057851
2012,WISCONSIN,55,Clark,"2,200","2,000",200,0.090909091
2012,WISCONSIN,55,Marathon,"1,600",900,700,0.4375
2012,WISCONSIN,55,Langlade,"3,100","2,800",300,0.096774194
2012,WISCONSIN,55,Marinette,"1,800","1,700",100,0.055555556
2012,WISCONSIN,55,Oconto,"6,100","5,900",200,0.032786885
2012,WISCONSIN,55,Barron,"1,500","1,500",0,0
2012,WISCONSIN,55,Columbia,"8,700","8,600",100,0.011494253
2012,WISCONSIN,55,Dane,"14,100","14,000",100,0.007092199
2012,WISCONSIN,55,Dodge,"14,600","14,000",600,0.04109589
2012,WISCONSIN,55,Jefferson,"6,900","6,800",100,0.014492754
2012,WISCONSIN,55,Kenosha,"5,900","5,800",100,0.016949153
2012,WISCONSIN,55,Ozaukee,"4,300","4,200",100,0.023255814
2012,WISCONSIN,55,Racine,"8,500","8,400",100,0.011764706
2012,WISCONSIN,55,Walworth,"8,100","8,000",100,0.012345679
2012,WISCONSIN,55,Washington,"5,000","4,900",100,0.02
2012,WISCONSIN,55,Crawford,700,500,200,0.285714286
2012,WISCONSIN,55,Grant,"1,800","1,400",400,0.222222222
2012,WISCONSIN,55,Iowa,"1,900","1,800",100,0.052631579
2012,WISCONSIN,55,Lafayette,"2,100","1,800",300,0.142857143
2012,WISCONSIN,55,Richland,"1,100","1,100",0,0
2012,WISCONSIN,55,Sauk,"4,400","3,900",500,0.113636364
2012,WISCONSIN,55,Vernon,900,800,100,0.111111111
2012,WISCONSIN,55,La Crosse,500,450,50,0.1
2012,WISCONSIN,55,Monroe,500,400,100,0.2
2012,WYOMING,56,Campbell,"5,800","3,100","2,700",0.465517241
2012,WYOMING,56,Crook,"5,800","3,000","2,800",0.482758621
2012,WYOMING,56,Goshen,"24,500","16,000","8,500",0.346938776
2012,WYOMING,56,Laramie,"89,000","84,000","5,000",0.056179775
2013,ARKANSAS,5,Conway,"8,500","6,500","2,000",0.235294118
2013,ARKANSAS,5,Arkansas,"28,900","28,000",900,0.031141869
2013,ARKANSAS,5,Crittenden,"58,200","56,200","2,000",0.034364261
2013,ARKANSAS,5,Cross,"23,500","22,100","1,400",0.059574468
2013,ARKANSAS,5,Lee,"52,300","50,100","2,200",0.04206501
2013,ARKANSAS,5,Lonoke,"18,700","17,900",800,0.042780749
2013,ARKANSAS,5,Monroe,"30,200","29,100","1,100",0.036423841
2013,ARKANSAS,5,Phillips,"42,900","39,400","3,500",0.081585082
2013,ARKANSAS,5,Prairie,"11,600","10,700",900,0.077586207
2013,ARKANSAS,5,Saint Francis,"26,500","24,800","1,700",0.064150943
2013,ARKANSAS,5,Woodruff,"17,200","16,700",500,0.029069767
2013,ARKANSAS,5,Craighead,"12,900","12,200",700,0.054263566
2013,ARKANSAS,5,Greene,"12,200","11,600",600,0.049180328
2013,ARKANSAS,5,Independence,"4,600","3,400","1,200",0.260869565
2013,ARKANSAS,5,Jackson,"26,500","24,200","2,300",0.086792453
2013,ARKANSAS,5,Lawrence,"6,300","5,800",500,0.079365079
2013,ARKANSAS,5,Poinsett,"32,000","30,500","1,500",0.046875
2013,ARKANSAS,5,Randolph,"1,500","1,100",400,0.266666667
2013,ARKANSAS,5,Ashley,"9,900","9,100",800,0.080808081
2013,ARKANSAS,5,Chicot,"19,300","18,400",900,0.046632124
2013,ARKANSAS,5,Desha,"11,900","9,200","2,700",0.226890756
2013,ARKANSAS,5,Drew,"4,000","3,600",400,0.1
2013,ARKANSAS,5,Jefferson,"23,700","23,300",400,0.016877637
2013,ARKANSAS,5,Lincoln,"7,200","6,300",900,0.125
2013,ARKANSAS,5,Crawford,"2,900","1,400","1,500",0.517241379
2013,ARKANSAS,5,Yell,"3,400","2,100","1,300",0.382352941
2013,CALIFORNIA,6,Colusa,"11,000","10,500",500,0.045454545
2013,CALIFORNIA,6,Solano,"15,000","14,000","1,000",0.066666667
2013,CALIFORNIA,6,Sutter,"10,000","9,000","1,000",0.1
2013,CALIFORNIA,6,Yolo,"29,000","28,500",500,0.017241379
2013,CALIFORNIA,6,Kings,"87,000","53,000","34,000",0.390804598
2013,CALIFORNIA,6,Tulare,"123,000","52,000","71,000",0.577235772
2013,CALIFORNIA,6,Shasta,"2,000","1,000","1,000",0.5
2013,CALIFORNIA,6,Siskiyou,"11,000","8,200","2,800",0.254545455
2013,COLORADO,8,Adams,"153,000","148,800","4,200",0.02745098
2013,COLORADO,8,Arapahoe,"58,000","55,800","2,200",0.037931034
2013,COLORADO,8,Kiowa,"184,000","40,000","144,000",0.782608696
2013,COLORADO,8,Kit Carson,"269,000","188,900","80,100",0.297769517
2013,COLORADO,8,Lincoln,"142,000","96,600","45,400",0.31971831
2013,COLORADO,8,Phillips,"96,000","93,300","2,700",0.028125
2013,COLORADO,8,Washington,"296,000","282,000","14,000",0.047297297
2013,COLORADO,8,Yuma,"125,000","111,400","13,600",0.1088
2013,COLORADO,8,Larimer,"6,000","5,400",600,0.1
2013,COLORADO,8,Logan,"112,000","107,200","4,800",0.042857143
2013,COLORADO,8,Morgan,"55,800","54,000","1,800",0.032258065
2013,COLORADO,8,Sedgwick,"66,700","63,500","3,200",0.047976012
2013,COLORADO,8,Weld,"134,500","126,400","8,100",0.060223048
2013,GEORGIA,13,Johnson,"4,800","4,330",470,0.097916667
2013,GEORGIA,13,Laurens,"10,100","9,370",730,0.072277228
2013,GEORGIA,13,Morgan,"2,800","2,700",100,0.035714286
2013,GEORGIA,13,Peach,"5,300","4,980",320,0.060377358
2013,GEORGIA,13,Twiggs,800,690,110,0.1375
2013,GEORGIA,13,Washington,"8,300","4,080","4,220",0.508433735
2013,GEORGIA,13,Bulloch,"6,000","5,510",490,0.081666667
2013,GEORGIA,13,Burke,"10,500","8,000","2,500",0.238095238
2013,GEORGIA,13,Candler,"2,400","2,100",300,0.125
2013,GEORGIA,13,Effingham,"1,400","1,360",40,0.028571429
2013,GEORGIA,13,Emanuel,"6,700","5,160","1,540",0.229850746
2013,GEORGIA,13,Jefferson,"15,100","12,400","2,700",0.178807947
2013,GEORGIA,13,Jenkins,"4,100","3,600",500,0.12195122
2013,GEORGIA,13,Screven,"6,600","6,190",410,0.062121212
2013,GEORGIA,13,Walton,"2,100","1,750",350,0.166666667
2013,GEORGIA,13,Franklin,700,460,240,0.342857143
2013,GEORGIA,13,Hart,"2,200","1,460",740,0.336363636
2013,GEORGIA,13,Madison,"1,600",870,730,0.45625
2013,GEORGIA,13,Oglethorpe,"3,500","2,260","1,240",0.354285714
2013,GEORGIA,13,Brooks,"8,600","7,300","1,300",0.151162791
2013,GEORGIA,13,Coffee,"2,400","1,860",540,0.225
2013,GEORGIA,13,Colquitt,"7,400","7,000",400,0.054054054
2013,GEORGIA,13,Dooly,"17,400","16,300","1,100",0.063218391
2013,GEORGIA,13,Jeff Davis,"4,600","4,100",500,0.108695652
2013,GEORGIA,13,Tift,"3,100","1,360","1,740",0.561290323
2013,GEORGIA,13,Worth,"13,900","13,500",400,0.028776978
2013,GEORGIA,13,Appling,"8,500","7,250","1,250",0.147058824
2013,GEORGIA,13,Pierce,"2,100","2,000",100,0.047619048
2013,GEORGIA,13,Wayne,"2,000","1,960",40,0.02
2013,GEORGIA,13,Baker,"2,700","1,970",730,0.27037037
2013,GEORGIA,13,Calhoun,"8,700","6,950","1,750",0.201149425
2013,GEORGIA,13,Clay,"5,200","5,060",140,0.026923077
2013,GEORGIA,13,Decatur,"6,400","5,410",990,0.1546875
2013,GEORGIA,13,Randolph,"11,700","10,900",800,0.068376068
2013,GEORGIA,13,Seminole,"6,300","5,200","1,100",0.174603175
2013,GEORGIA,13,Terrell,"13,800","13,400",400,0.028985507
2013,GEORGIA,13,Thomas,"3,700","3,600",100,0.027027027
2013,GEORGIA,13,Coweta,900,860,40,0.044444444
2013,GEORGIA,13,Lamar,"3,400","3,280",120,0.035294118
2013,GEORGIA,13,Macon,"12,000","11,300",700,0.058333333
2013,GEORGIA,13,Taylor,"3,900","2,400","1,500",0.384615385
2013,IDAHO,16,Bannock,"16,700","15,700","1,000",0.05988024
2013,IDAHO,16,Bingham,"85,100","83,400","1,700",0.019976498
2013,IDAHO,16,Bonneville,"11,700","10,000","1,700",0.145299145
2013,IDAHO,16,Franklin,"12,500","9,500","3,000",0.24
2013,IDAHO,16,Fremont,"4,500","3,800",700,0.155555556
2013,IDAHO,16,Madison,"2,900","2,600",300,0.103448276
2013,IDAHO,16,Oneida,"22,300","17,200","5,100",0.228699552
2013,IDAHO,16,Power,"69,200","67,800","1,400",0.020231214
2013,IDAHO,16,Teton,"3,500","3,200",300,0.085714286
2013,IDAHO,16,Benewah,"26,900","26,200",700,0.026022305
2013,IDAHO,16,Idaho,"58,000","56,500","1,500",0.025862069
2013,IDAHO,16,Latah,"70,000","68,500","1,500",0.021428571
2013,IDAHO,16,Lewis,"69,000","67,500","1,500",0.02173913
2013,IDAHO,16,Nez Perce,"76,100","74,100","2,000",0.026281209
2013,IDAHO,16,Cassia,"49,600","48,600","1,000",0.02016129
2013,IDAHO,16,Gooding,"5,000","4,800",200,0.04
2013,IDAHO,16,Minidoka,"12,700","12,400",300,0.023622047
2013,IDAHO,16,Twin Falls,"25,300","24,300","1,000",0.039525692
2013,IDAHO,16,Canyon,"28,700","27,600","1,100",0.038327526
2013,IDAHO,16,Elmore,"17,400","12,000","5,400",0.310344828
2013,IDAHO,16,Payette,"3,500","3,400",100,0.028571429
2013,IDAHO,16,Washington,"5,500","4,300","1,200",0.218181818
2013,ILLINOIS,17,Marshall,800,680,120,0.15
2013,ILLINOIS,17,Mason,"4,700","4,550",150,0.031914894
2013,ILLINOIS,17,Mclean,"2,800","2,650",150,0.053571429
2013,ILLINOIS,17,Peoria,"2,300","2,200",100,0.043478261
2013,ILLINOIS,17,Woodford,"2,800","2,700",100,0.035714286
2013,ILLINOIS,17,Iroquois,"7,700","7,320",380,0.049350649
2013,ILLINOIS,17,Kankakee,"7,000","6,670",330,0.047142857
2013,ILLINOIS,17,Vermilion,"5,600","5,350",250,0.044642857
2013,ILLINOIS,17,Clay,"26,400","24,500","1,900",0.071969697
2013,ILLINOIS,17,Coles,"3,000","2,930",70,0.023333333
2013,ILLINOIS,17,Crawford,"10,900","10,600",300,0.027522936
2013,ILLINOIS,17,Cumberland,"3,200","3,030",170,0.053125
2013,ILLINOIS,17,Douglas,"2,300","2,250",50,0.02173913
2013,ILLINOIS,17,Edgar,"2,700","2,630",70,0.025925926
2013,ILLINOIS,17,Effingham,"13,400","13,000",400,0.029850746
2013,ILLINOIS,17,Jasper,"12,600","12,100",500,0.03968254
2013,ILLINOIS,17,Lawrence,"18,800","18,300",500,0.026595745
2013,ILLINOIS,17,Moultrie,"1,100","1,000",100,0.090909091
2013,ILLINOIS,17,Richland,"19,000","18,500",500,0.026315789
2013,ILLINOIS,17,Boone,"3,300","2,390",910,0.275757576
2013,ILLINOIS,17,De Kalb,"6,300","6,050",250,0.03968254
2013,ILLINOIS,17,Kendall,"1,000",970,30,0.03
2013,ILLINOIS,17,La Salle,"5,200","5,030",170,0.032692308
2013,ILLINOIS,17,Lake,"1,800","1,650",150,0.083333333
2013,ILLINOIS,17,Mchenry,"5,700","5,500",200,0.035087719
2013,ILLINOIS,17,Carroll,"1,800","1,740",60,0.033333333
2013,ILLINOIS,17,Henry,"1,800","1,770",30,0.016666667
2013,ILLINOIS,17,Lee,"2,700","2,480",220,0.081481481
2013,ILLINOIS,17,Mercer,700,580,120,0.171428571
2013,ILLINOIS,17,Ogle,"4,600","4,510",90,0.019565217
2013,ILLINOIS,17,Stephenson,"4,800","4,700",100,0.020833333
2013,ILLINOIS,17,Whiteside,"3,500","3,430",70,0.02
2013,ILLINOIS,17,Winnebago,"5,600","5,400",200,0.035714286
2013,ILLINOIS,17,Edwards,"10,300","9,900",400,0.038834951
2013,ILLINOIS,17,Franklin,"20,200","19,300",900,0.044554455
2013,ILLINOIS,17,Gallatin,"13,800","13,100",700,0.050724638
2013,ILLINOIS,17,Hamilton,"24,000","22,900","1,100",0.045833333
2013,ILLINOIS,17,Wabash,"9,500","9,000",500,0.052631579
2013,ILLINOIS,17,Wayne,"25,800","24,300","1,500",0.058139535
2013,ILLINOIS,17,White,"22,600","21,300","1,300",0.057522124
2013,ILLINOIS,17,Alexander,"5,500","5,000",500,0.090909091
2013,ILLINOIS,17,Clinton,"31,800","30,200","1,600",0.050314465
2013,ILLINOIS,17,Jackson,"24,100","23,100","1,000",0.041493776
2013,ILLINOIS,17,Monroe,"31,600","30,700",900,0.028481013
2013,ILLINOIS,17,Perry,"32,000","30,900","1,100",0.034375
2013,ILLINOIS,17,Pulaski,"7,800","7,420",380,0.048717949
2013,ILLINOIS,17,Randolph,"42,500","41,200","1,300",0.030588235
2013,ILLINOIS,17,St Clair,"35,600","34,000","1,600",0.04494382
2013,ILLINOIS,17,Union,"3,900","3,630",270,0.069230769
2013,ILLINOIS,17,Washington,"61,600","59,200","2,400",0.038961039
2013,ILLINOIS,17,Adams,"11,700","11,200",500,0.042735043
2013,ILLINOIS,17,Brown,"2,000","1,800",200,0.1
2013,ILLINOIS,17,Hancock,"6,400","6,260",140,0.021875
2013,ILLINOIS,17,Knox,"1,400","1,340",60,0.042857143
2013,ILLINOIS,17,Schuyler,"3,300","3,220",80,0.024242424
2013,ILLINOIS,17,Warren,"1,200","1,090",110,0.091666667
2013,ILLINOIS,17,Greene,"4,800","4,600",200,0.041666667
2013,ILLINOIS,17,Jersey,"3,600","3,440",160,0.044444444
2013,ILLINOIS,17,Macoupin,"11,200","10,300",900,0.080357143
2013,ILLINOIS,17,Madison,"25,500","24,600",900,0.035294118
2013,ILLINOIS,17,Montgomery,"13,100","12,400",700,0.053435115
2013,ILLINOIS,17,Morgan,"3,200","3,060",140,0.04375
2013,ILLINOIS,17,Pike,"6,500","6,260",240,0.036923077
2013,ILLINOIS,17,Sangamon,"1,600","1,580",20,0.0125
2013,ILLINOIS,17,Scott,"2,300","1,920",380,0.165217391
2013,INDIANA,18,Bartholomew,"10,200","10,000",200,0.019607843
2013,INDIANA,18,Boone,"3,100","3,000",100,0.032258065
2013,INDIANA,18,Clinton,"2,600","2,510",90,0.034615385
2013,INDIANA,18,Decatur,"6,300","6,100",200,0.031746032
2013,INDIANA,18,Grant,"2,700","2,520",180,0.066666667
2013,INDIANA,18,Hamilton,"2,300","2,240",60,0.026086957
2013,INDIANA,18,Hancock,"2,700","2,670",30,0.011111111
2013,INDIANA,18,Hendricks,"4,400","4,350",50,0.011363636
2013,INDIANA,18,Howard,"2,000","1,980",20,0.01
2013,INDIANA,18,Madison,"1,300","1,230",70,0.053846154
2013,INDIANA,18,Morgan,"4,000","3,890",110,0.0275
2013,INDIANA,18,Shelby,"8,600","8,410",190,0.022093023
2013,INDIANA,18,Tipton,"1,400","1,310",90,0.064285714
2013,INDIANA,18,Blackford,"1,200","1,170",30,0.025
2013,INDIANA,18,Delaware,"2,100","2,010",90,0.042857143
2013,INDIANA,18,Henry,"4,000","3,960",40,0.01
2013,INDIANA,18,Jay,"7,900","7,030",870,0.110126582
2013,INDIANA,18,Union,"1,000",990,10,0.01
2013,INDIANA,18,Wayne,"3,700","3,680",20,0.005405405
2013,INDIANA,18,Elkhart,"2,300","2,160",140,0.060869565
2013,INDIANA,18,Fulton,"2,300","2,210",90,0.039130435
2013,INDIANA,18,Kosciusko,"4,300","4,300",0,0
2013,INDIANA,18,Marshall,"3,400","3,360",40,0.011764706
2013,INDIANA,18,Miami,"6,400","6,260",140,0.021875
2013,INDIANA,18,St. Joseph,"3,400","3,360",40,0.011764706
2013,INDIANA,18,Wabash,"5,300","5,300",0,0
2013,INDIANA,18,Adams,"8,400","7,940",460,0.054761905
2013,INDIANA,18,Allen,"14,500","14,400",100,0.006896552
2013,INDIANA,18,Huntington,"5,300","5,000",300,0.056603774
2013,INDIANA,18,Lagrange,"3,000","2,300",700,0.233333333
2013,INDIANA,18,Noble,"4,700","4,490",210,0.044680851
2013,INDIANA,18,Wells,"6,100","5,670",430,0.070491803
2013,INDIANA,18,Whitley,"8,800","8,600",200,0.022727273
2013,INDIANA,18,Lake,"2,300","2,270",30,0.013043478
2013,INDIANA,18,Porter,"2,200","2,180",20,0.009090909
2013,INDIANA,18,Starke,"1,400",540,860,0.614285714
2013,INDIANA,18,Jackson,"9,200","7,500","1,700",0.184782609
2013,INDIANA,18,Lawrence,"2,700","1,830",870,0.322222222
2013,INDIANA,18,Orange,"3,100","3,020",80,0.025806452
2013,INDIANA,18,Perry,"1,500","1,250",250,0.166666667
2013,INDIANA,18,Washington,"5,600","4,740",860,0.153571429
2013,INDIANA,18,Clark,"5,800","5,550",250,0.043103448
2013,INDIANA,18,Ripley,"4,300","3,800",500,0.11627907
2013,INDIANA,18,Daviess,"9,000","8,700",300,0.033333333
2013,INDIANA,18,Dubois,"11,600","10,800",800,0.068965517
2013,INDIANA,18,Gibson,"30,000","29,900",100,0.003333333
2013,INDIANA,18,Knox,"20,500","17,600","2,900",0.141463415
2013,INDIANA,18,Posey,"32,900","32,800",100,0.003039514
2013,INDIANA,18,Spencer,"8,800","8,000",800,0.090909091
2013,INDIANA,18,Vanderburgh,"8,300","8,290",10,0.001204819
2013,INDIANA,18,Clay,"3,700","3,600",100,0.027027027
2013,INDIANA,18,Montgomery,"3,800","3,720",80,0.021052632
2013,INDIANA,18,Owen,"2,400","2,350",50,0.020833333
2013,INDIANA,18,Tippecanoe,"3,800","3,800",0,0
2013,KANSAS,20,Barton,"174,400","172,700","1,700",0.009747706
2013,KANSAS,20,Dickinson,"153,400","152,600",800,0.005215124
2013,KANSAS,20,Ellis,"100,000","97,900","2,100",0.021
2013,KANSAS,20,Lincoln,"105,800","105,100",700,0.006616257
2013,KANSAS,20,Marion,"145,400","144,500",900,0.006189821
2013,KANSAS,20,Mcpherson,"229,600","229,000",600,0.00261324
2013,KANSAS,20,Rice,"171,700","169,500","2,200",0.012813046
2013,KANSAS,20,Rush,"110,600","109,100","1,500",0.013562387
2013,KANSAS,20,Saline,"140,800","138,700","2,100",0.014914773
2013,KANSAS,20,Anderson,"28,100","28,000",100,0.003558719
2013,KANSAS,20,Coffey,"32,800","32,400",400,0.012195122
2013,KANSAS,20,Douglas,"9,600","9,400",200,0.020833333
2013,KANSAS,20,Geary,"12,100","11,800",300,0.024793388
2013,KANSAS,20,Johnson,"7,300","7,200",100,0.01369863
2013,KANSAS,20,Lyon,"28,900","28,700",200,0.006920415
