Year,Period,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Commodity,ACRES PLANTED,ACRES HARVESTED,20-Aug,03-Sep,17-Sep,01-Oct,15-Oct,29-Oct,12-Nov,26-Nov,10-Dec,24-Dec,07-Jan,21-Jan,04-Feb,18-Feb,04-Mar,18-Mar,01-Apr,15-Apr,29-Apr,13-May,27-May,10-Jun,24-Jun,08-Jul,22-Jul,05-Aug,19-Aug
2016,YEAR,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,WHEAT,2000,2000,0.508932345,0.449954767,0.352800836,0.251367419,0.163754925,0.359769475,0.257976712,0.09945847,0.527390565,0.126395861,0.129746171,0.309025545,0.48721074,0.460199902,0.241283241,0.209948276,0.500046312,0.551578195,,0.522074948,0.634308997,0.46561576,0.300470451,0.347836184,0.364584612,0.320679181,0.565269126
2016,YEAR,COUNTY,OHIO,39,CENTRAL,50,KNOX,83,WHEAT,3700,3700,0.519264706,0.535826273,,0.242548038,0.116469944,0.311142294,0.092571846,,0.420654223,0.158461836,,0.255765793,0.531217098,0.509331227,0.442402888,0.295628862,,0.543077242,0.285394983,,0.732597117,0.64608843,0.323202945,0.385942891,0.341691189,0.090143863,
2016,YEAR,COUNTY,OHIO,39,CENTRAL,50,LICKING,89,WHEAT,6100,5800,0.614416401,0.561117267,0.352227634,0.080583108,0.106244816,0.294947291,0.058255857,0.365886146,0.551884241,0.205688827,0.050756207,0.092418282,0.531782384,0.50912723,0.313474205,0.313535737,0.36787823,0.590818561,0.237830841,0.211924651,0.713358233,0.600384436,0.337344188,0.379937268,0.316809278,0.083818976,0.574204735
2016,YEAR,COUNTY,OHIO,39,CENTRAL,50,MADISON,97,WHEAT,6800,6400,0.730457522,0.517230159,0.350768339,0.239335459,0.219703302,0.425365096,0.49001302,0.054350328,0.57615823,0.079520189,0.135518622,0.348697281,0.535523314,0.506667921,0.418179489,0.172502325,0.520257884,0.638035666,,0.652628554,0.679850249,0.495457718,0.283831575,0.346531143,0.366206857,0.385053458,0.507015165
2016,YEAR,COUNTY,OHIO,39,CENTRAL,50,MARION,101,WHEAT,6600,6400,0.645420964,0.519704885,0.379636115,0.170107237,0.215429844,0.420606086,0.476203669,0.270674971,0.381700598,0.045780466,0.11821961,0.474596953,0.50708115,0.466277106,0.176099588,0.097514669,0.316020055,0.595922233,,0.705817746,0.68688937,0.507205445,0.291049821,0.367811343,0.37416928,0.364075083,0.488460832
2016,YEAR,COUNTY,OHIO,39,CENTRAL,50,MORROW,117,WHEAT,8100,8000,0.357623823,0.492613563,0.341467794,0.158943654,0.128381287,0.360262991,0.139221273,0.216175297,0.354960748,0.089835914,0.114826162,0.463372908,0.531830727,0.507151677,0.378655327,0.272003226,0.361373954,0.496291963,,0.724932891,0.731404878,0.619924379,0.298942741,0.364167449,0.326943583,0.101624434,0.434727727
2016,YEAR,COUNTY,OHIO,39,CENTRAL,50,PICKAWAY,129,WHEAT,12200,12200,0.721912837,0.486266523,0.422523041,0.242695793,0.186477148,0.285820347,0.055998318,0.06498535,0.562080546,0.371754547,0.429596484,0.447562508,0.55501303,0.305814491,0.518929692,0.25558865,0.539351086,0.675406254,,0.66706312,0.686687641,0.443165695,0.31999979,0.37074315,0.280262124,0.281640382,0.665713244
2016,YEAR,COUNTY,OHIO,39,CENTRAL,50,ROSS,141,WHEAT,9100,8900,0.720270297,0.527658489,0.384992064,0.22486656,0.23010796,0.224425753,0.067329281,0.06339747,0.56285768,0.30907926,0.235568755,0.497924478,0.564692853,0.06069424,0.537906527,0.283958994,0.593286664,0.702361612,,0.546407527,0.691534099,0.340299477,0.343661411,0.377300084,0.240999381,0.419836127,0.502248599
2016,YEAR,COUNTY,OHIO,39,CENTRAL,50,UNION,159,WHEAT,8200,8200,0.718458495,0.608388494,0.397025437,0.226132387,0.235144209,0.368764935,0.431410669,0.212999783,0.518327343,0.037962271,0.099882477,0.441293209,0.48261445,0.449188697,0.241540955,0.108561167,0.43797987,0.585885228,,0.711969476,0.653145975,0.51522362,0.265331857,0.359912271,0.394605353,0.398557695,0.555805678
2016,YEAR,COUNTY,OHIO,39,EAST CENTRAL,60,COSHOCTON,31,WHEAT,1300,1200,0.725793102,0.596884165,0.405884788,0.268070963,0.221848985,0.288790311,0.117791333,0.362946591,0.213960872,0.177170388,0.058717017,0.25115752,0.433971893,0.43926855,0.297349095,0.423764763,0.298266596,0.631144447,0.343037067,0.339893919,0.589930842,0.593171119,0.379347087,0.356952915,0.332295331,0.170144872,0.556049656
2016,YEAR,COUNTY,OHIO,39,EAST CENTRAL,60,HOLMES,75,WHEAT,2000,1700,0.59902958,0.532847959,0.355666479,0.265754931,0.292476913,0.356748856,0.200988059,0.417835262,0.15592819,0.179687918,0.062696352,0.218212245,0.523688034,0.512732831,0.255790208,0.290515879,0.489375628,0.644806492,0.306741085,0.25642761,0.6579502,0.592184599,0.370214025,0.351021179,0.325759561,0.340733,0.482297939
2016,YEAR,COUNTY,OHIO,39,EAST CENTRAL,60,TUSCARAWAS,157,WHEAT,2800,2600,0.709780844,0.529682566,0.359146073,0.230103977,0.222609201,0.351661116,0.234102767,0.401227115,0.22767454,0.096146307,0.061146148,0.220434686,0.416069987,0.427763396,0.127596202,0.448474949,0.350007716,0.670003178,0.521836096,0.315738942,0.262478833,0.562679957,0.348175619,0.280130024,0.304764416,0.246479839,0.504521306
2016,YEAR,COUNTY,OHIO,39,NORTH CENTRAL,20,CRAWFORD,33,WHEAT,12200,12000,0.513237082,0.515879583,0.337202145,0.212908705,0.255145282,0.402627733,0.419558355,0.048098315,0.248823736,0.08490234,0.082708603,0.470070895,0.510000473,0.480531557,0.100838843,0.080901658,0.033812603,0.533170167,,0.721993513,0.697240938,0.51325491,0.274195102,0.326678851,0.329647027,0.260017698,0.399028332
2016,YEAR,COUNTY,OHIO,39,NORTH CENTRAL,20,ERIE,43,WHEAT,5900,5600,0.534416854,0.545867681,0.414539914,0.284561716,0.267285176,0.414213191,0.283185796,0.121606487,0.40827759,0.046487858,0.059529389,0.436432326,0.480514926,0.445520546,0.107427379,0.033708793,0.029606783,0.565376013,0.214132314,0.736095908,0.702797066,0.62565836,0.193254105,0.259386448,0.317343671,0.314649675,0.30195914
2016,YEAR,COUNTY,OHIO,39,NORTH CENTRAL,20,HURON,77,WHEAT,14000,11900,0.416365072,0.525054603,0.401969252,0.286293031,0.216782742,0.369052098,0.205864778,0.093312086,0.340165859,0.064797479,0.087760078,0.461668126,0.500065896,0.471085806,0.151682309,0.043913205,0.030633413,0.454896349,0.237090057,0.712963291,0.702769419,0.616325563,0.175124785,0.294680182,0.17172343,0.148102807,0.380903315
2016,YEAR,COUNTY,OHIO,39,NORTH CENTRAL,20,OTTAWA,123,WHEAT,9300,9200,0.528723669,0.526370314,0.452062547,0.272309894,0.233369046,0.36023453,0.387408069,0.049973958,0.277091713,0.055659519,0.100447512,0.387136195,0.44819894,0.399636955,0.081969474,0.031465985,0.023188287,0.533587105,0.15096099,0.712153059,0.588514666,0.539895061,0.235880834,0.0486121,0.266951741,0.289854431,0.293910342
2016,YEAR,COUNTY,OHIO,39,NORTH CENTRAL,20,RICHLAND,139,WHEAT,5300,5000,0.462540919,0.499168927,0.320790916,0.220067093,0.222835692,0.314833325,0.211114279,0.046442078,0.187249575,0.10030448,0.033129352,0.438317401,0.501063676,0.440733293,0.226927668,0.162088247,0.032197337,0.311888817,0.149040881,0.662899738,0.708609961,0.620245943,0.20141499,0.356084515,0.215025455,0.045257913,0.432535962
2016,YEAR,COUNTY,OHIO,39,NORTH CENTRAL,20,SANDUSKY,143,WHEAT,11600,11400,0.561689313,0.563025618,0.435749123,0.282866529,0.248422389,0.362786588,0.426325437,0.052756308,0.395820629,0.104820208,0.085031259,0.405155002,0.458789009,0.42035517,0.0883476,0.040372578,0.020136226,0.574924027,0.223171289,0.708125894,0.61580341,0.587646709,0.269363046,0.109191767,0.329726716,0.336138556,0.403704802
2016,YEAR,COUNTY,OHIO,39,NORTH CENTRAL,20,SENECA,147,WHEAT,28900,25100,0.616682002,0.549805039,0.405068615,0.266214313,0.270538692,0.354582696,0.424294583,0.06239464,0.45999694,0.074510907,0.069471308,0.413574399,0.465566161,0.430272008,0.103763454,0.04529324,0.047000327,0.564688573,0.185300925,0.572666926,0.645692997,0.579855305,0.254369989,0.211757331,0.333933007,0.308547723,0.362078875
2016,YEAR,COUNTY,OHIO,39,NORTHEAST,30,ASHTABULA,7,WHEAT,2800,2400,0.609632992,0.400721365,0.25466408,0.2722245,0.165032911,0.675627335,0.248976115,0.217615385,0.030203937,0.177379114,0.045346964,0.022163021,0.048587911,0.09978728,0.218348121,0.320199532,0.096038283,0.592765864,0.319063453,0.589494196,0.076790609,0.516972117,0.144487539,0.332394016,0.367061558,0.421347379,0.495576499
2016,YEAR,COUNTY,OHIO,39,NORTHEAST,30,COLUMBIANA,29,WHEAT,5700,5400,0.731520743,0.50519416,0.337143865,0.264910587,0.068442101,,,0.449969044,0.054345773,0.449229775,0.078074856,0.045880939,0.035001541,0.158311051,0.119567169,0.489039851,0.375890694,0.664192737,0.220364526,0.348386773,0.054556315,0.490161441,,0.35369834,0.303577404,0.384292707,0.475485795
2016,YEAR,COUNTY,OHIO,39,NORTHEAST,30,MAHONING,99,WHEAT,3300,2900,0.673018801,0.444048364,0.306756834,0.264534774,0.116133259,0.361129107,0.067900233,0.499793852,0.046516474,0.461526071,0.098512718,0.034891102,0.031416462,0.12794829,0.215454969,0.434666657,0.339436047,0.675627889,0.153023901,0.288707045,0.058675735,0.492372135,0.17387195,0.334568691,0.306904279,0.402439309,0.36841651
2016,YEAR,COUNTY,OHIO,39,NORTHEAST,30,MEDINA,103,WHEAT,2900,2800,0.342028844,0.472488677,0.346042321,0.253236963,0.283665834,0.385138167,0.235178296,0.07254205,0.158193671,0.062289242,0.073758671,0.390047339,0.523191271,0.457763224,0.096287697,0.285560207,0.174447887,0.533806899,0.51955003,0.28086779,0.708410152,0.608673972,0.247402167,0.34682767,0.214530295,0.149827028,0.464375605
2016,YEAR,COUNTY,OHIO,39,NORTHEAST,30,PORTAGE,133,WHEAT,2900,2900,0.671281696,0.449823416,0.314257068,0.27606311,0.176590712,0.404552317,0.206372198,0.391859024,0.050468204,0.057896841,0.080779719,0.079429902,0.155636262,0.166420905,0.352072389,0.347696803,0.206162589,0.625903383,0.18993077,0.334924653,0.305446374,0.513592844,0.352100897,0.337782355,0.338645701,0.418454715,0.514456531
2016,YEAR,COUNTY,OHIO,39,NORTHEAST,30,STARK,151,WHEAT,6000,5900,0.706810558,0.483095536,0.304397794,0.247924688,0.175247564,0.406867806,0.34255531,0.441928515,0.096046688,0.105142873,0.080003656,0.118295663,0.221422277,0.267645863,0.11243286,0.385004569,0.284835718,0.647056077,0.319333419,0.249874729,0.242232169,0.536471429,0.26698679,0.356239034,0.300327348,0.359841752,0.522957193
2016,YEAR,COUNTY,OHIO,39,NORTHEAST,30,TRUMBULL,155,WHEAT,3000,2900,0.574815311,0.409281403,0.260563749,0.265681036,0.118769423,0.3693829,0.028304791,0.323320683,0.044834432,0.245587114,0.076301206,0.034073301,0.042361698,0.084290879,0.203265722,0.363430759,0.187127109,0.660297567,0.252119863,0.464773227,0.063467622,0.533337541,0.223099184,0.349792982,0.362196093,0.41174464,0.381364228
2016,YEAR,COUNTY,OHIO,39,NORTHEAST,30,WAYNE,169,WHEAT,8600,8400,0.555234398,0.452469344,0.302823086,0.233322801,0.271898172,0.391863615,0.274151436,0.257936996,0.127417687,0.111664347,0.077406203,0.197351782,0.527421399,0.505245419,0.182469608,0.403111656,0.39491821,0.648087061,0.494060104,0.219926672,0.691567246,0.613727838,0.330519555,0.361125375,0.304438948,0.291688761,0.440966518
2016,YEAR,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,WHEAT,9000,8900,0.545338024,0.392199861,0.395042386,0.183312276,0.172482562,0.402638799,0.455202982,0.048032375,0.130646162,,0.078124106,,0.106367627,0.458042262,0.059684241,,,0.603773669,,0.723005679,0.421546244,0.478061354,0.233022961,,0.327127264,0.392891629,0.505891416
2016,YEAR,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,WHEAT,19700,19600,0.574773499,0.526260973,0.356885853,0.268302177,0.173405633,0.370008208,0.253207825,0.026583154,0.184627482,0.077214819,0.161127244,,0.106452566,0.390838643,0.140180149,0.300765276,0.225011869,0.540274571,0.027105092,0.686450943,0.330192542,0.475175541,0.29935509,0.312704633,0.27663075,0.33285983,0.379647474
2016,YEAR,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,WHEAT,15700,15600,0.667580662,0.469264124,0.351342312,0.253645732,0.286379627,0.395627171,0.087780412,0.070199054,0.110086243,0.071908615,0.179911524,,0.121355998,0.318929928,0.087449234,0.10507583,0.198665194,0.596805234,0.031535155,0.725982628,0.40546261,0.533640185,0.297305715,0.323624959,0.308687161,0.371301258,0.429870933
2016,YEAR,COUNTY,OHIO,39,NORTHWEST,10,HANCOCK,63,WHEAT,21700,21500,0.569741646,0.141242658,0.36592349,0.194132234,0.234012992,0.396478397,0.417901431,0.0604328,0.252439056,0.070009635,0.089255177,0.458432878,0.505188067,0.451624932,0.070661053,0.056164769,0.08053725,0.583033908,0.109213788,0.642453445,0.427907807,0.40160624,0.249138095,0.119717056,0.351178206,0.355766731,0.437280352
2016,YEAR,COUNTY,OHIO,39,NORTHWEST,10,HENRY,69,WHEAT,27400,27400,0.593910776,0.406792508,0.400334958,0.257881861,0.217358474,0.306075933,0.159802726,0.087273832,0.102351877,0.066206535,0.085834855,,0.088638882,0.353890666,0.047667087,0.26887861,0.268650035,0.532387144,0.02901183,0.704087503,0.355122854,0.426405861,0.286611133,0.324670276,0.29559801,0.316671397,0.338729102
2016,YEAR,COUNTY,OHIO,39,NORTHWEST,10,LUCAS,95,WHEAT,5000,4900,0.488135832,0.228519287,0.362932386,0.272406914,0.293494709,0.411950184,0.187514245,0.07505792,0.114821723,0.132799048,0.089552804,0.384908937,0.420933075,0.363334513,0.070357852,0.022429363,0.025104821,0.581363198,0.153841578,0.713748183,0.509093005,0.47285428,0.249543341,0.059284452,0.275775488,0.354328793,0.397046919
2016,YEAR,COUNTY,OHIO,39,NORTHWEST,10,PAULDING,125,WHEAT,26800,26500,0.664724417,0.386650877,0.378354428,0.23613956,0.103173212,0.278504271,0.179037526,0.018060024,0.121635493,0.127363235,0.132004594,,0.110718465,0.380143031,0.261131562,0.403253999,0.19875446,0.531513153,0.02450559,0.697384769,0.495848308,0.457987646,0.304133969,0.309978752,0.26657252,0.313431607,0.331653321
2016,YEAR,COUNTY,OHIO,39,NORTHWEST,10,PUTNAM,137,WHEAT,33100,32900,0.508512426,0.165173553,0.370530271,0.204214306,0.179925847,0.326284497,0.335139631,0.055230055,0.130187377,0.110588677,0.098625095,,0.102867565,0.407321656,0.088750306,0.364229665,0.240013012,0.553968028,0.017689151,0.705887923,0.448009716,0.418683789,0.234277272,0.314184203,0.307383209,0.348611151,0.408970238
2016,YEAR,COUNTY,OHIO,39,NORTHWEST,10,VAN WERT,161,WHEAT,12300,12000,0.613948328,0.321896411,0.34872931,0.166590964,0.134167831,0.28050935,0.361508404,0.021431961,0.093427809,0.203663319,0.226733553,,0.117570186,0.3919075,0.066173782,0.486601602,,0.625157429,0.013637708,0.723947363,0.489839075,0.457053827,0.341990748,0.304273293,0.32813976,0.328950757,0.38936558
2016,YEAR,COUNTY,OHIO,39,NORTHWEST,10,WILLIAMS,171,WHEAT,19200,19100,0.685100618,0.562450324,0.337367412,0.274209467,0.166104868,0.383731315,0.306756068,0.040625528,0.171745221,0.076743509,0.191858631,,0.077026165,0.278180144,0.084777203,0.224518056,0.234639458,0.593946665,0.028068188,0.733277333,0.352957593,0.551436126,0.271022489,0.344315564,0.313022813,0.32691755,0.415686245
2016,YEAR,COUNTY,OHIO,39,NORTHWEST,10,WOOD,173,WHEAT,27100,27100,0.49675178,0.182388064,0.398521602,0.264203335,0.261485711,0.361559182,0.40207507,0.065676235,0.14338223,0.142340918,0.093954906,0.385591267,0.437156384,0.380486462,0.055295149,0.036136247,0.03762935,0.569589106,0.171873185,0.718467638,0.390728377,0.388264405,0.251534466,0.056267509,0.300572703,0.309654864,0.348392756
2016,YEAR,COUNTY,OHIO,39,SOUTH CENTRAL,80,ADAMS,1,WHEAT,2300,1900,0.747341238,0.566553965,0.392728844,0.300616785,0.263706712,0.390577252,0.416573435,0.057811138,0.585096815,0.23646037,0.208895929,0.529208827,0.589490934,0.421223147,0.557847445,0.160864557,0.630955866,0.72445353,0.371168848,0.193125133,0.692903092,0.511645007,0.43176091,0.435225246,0.451342357,0.604628706,0.590407237
2016,YEAR,COUNTY,OHIO,39,SOUTH CENTRAL,80,BROWN,15,WHEAT,3100,1700,0.740774495,0.564461858,0.396092104,0.287475985,0.257188055,0.427177541,0.499242051,0.070362224,0.572418307,0.230052703,0.10172686,0.485902653,0.546168387,0.510230221,0.536803431,0.086325266,0.619139963,0.695655213,0.285935594,0.261822591,0.647756128,0.462004791,0.392745252,0.439970942,0.500561815,0.609374162,0.549663547
2016,YEAR,COUNTY,OHIO,39,SOUTH CENTRAL,80,HIGHLAND,71,WHEAT,7000,6900,0.748173867,0.629299963,0.430819123,0.244513827,0.255542133,0.433409114,0.501266106,0.0511196,0.593049724,0.339226643,0.12290772,0.516949985,0.586559607,0.52326982,0.556889002,0.194582714,0.657356875,0.716746688,0.220872142,0.400160134,0.685393507,0.465951994,0.394605093,0.411899386,0.461230975,0.580339472,0.512094991
2016,YEAR,COUNTY,OHIO,39,SOUTH CENTRAL,80,JACKSON,79,WHEAT,600,490,0.733703412,0.530401835,0.358266946,0.224317069,0.27438612,0.091921669,0.056029258,0.212036177,0.545318895,0.638413314,0.570264444,0.169510652,0.641557339,0.068272057,0.595689337,0.376192946,0.547354315,0.686280069,0.521228945,0.248130535,0.702971257,0.498528929,0.384608848,0.416061215,0.358308355,0.51529981,0.546509341
2016,YEAR,COUNTY,OHIO,39,SOUTH CENTRAL,80,SCIOTO,145,WHEAT,600,300,0.669604733,0.508094347,,,0.334317256,0.071829177,0.060292546,0.128923693,0.598753285,0.367671444,,,0.560538181,0.029543719,0.53172004,0.194635962,,0.469659779,,,0.639154629,0.458286007,0.417525506,0.460115327,0.283869929,0.546612458,
2016,YEAR,COUNTY,OHIO,39,SOUTHEAST,90,ATHENS,9,WHEAT,900,600,0.787252423,0.630958011,0.429201917,0.182337208,0.295084997,0.107905611,0.034673446,0.459652112,0.361768945,0.466609269,0.24872794,0.269229928,0.536567185,0.491533235,0.545799219,0.543536788,0.52360442,0.728725365,0.136612177,0.173907999,0.726749401,0.32339501,0.373901768,0.381609341,0.431454575,0.526197435,0.702955152
2016,YEAR,COUNTY,OHIO,39,SOUTHEAST,90,MUSKINGUM,119,WHEAT,1000,950,0.754664998,0.593396894,0.384531923,0.073024337,0.244631763,0.307085024,0.051481359,0.41687085,0.336044822,0.270288168,0.055286308,0.085663659,0.48863625,0.422524712,0.106079518,0.458589846,0.282158362,0.666519707,0.279524048,0.306949937,0.594529493,0.599306826,0.380639809,0.384164225,0.37502523,0.330780885,0.551777934
2016,YEAR,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,WHEAT,800,550,0.796478709,0.64262933,0.413692677,0.107865796,0.179783579,0.139865418,0.076935053,0.261865912,0.178128308,0.33414215,0.141948406,0.057471545,0.049993081,0.449259757,0.392690083,0.503362397,0.582672544,0.679222856,0.403672458,0.362714081,0.086720188,0.303510779,0.493457141,0.073951958,0.382588463,0.35728454,0.605540753
2016,YEAR,COUNTY,OHIO,39,SOUTHWEST,70,BUTLER,17,WHEAT,3300,2800,0.655103234,0.613239164,0.39188389,0.296802273,0.263165953,0.393060498,0.446720304,0.302592295,0.100312531,,0.066676902,,0.137556884,0.490128494,0.543769136,,,0.65637967,0.116587598,0.62482525,0.590550352,0.414442725,0.145835384,,0.428208049,0.482902061,0.441833551
2016,YEAR,COUNTY,OHIO,39,SOUTHWEST,70,GREENE,57,WHEAT,4100,4000,0.695451015,0.649953155,0.426422064,0.284308696,0.244530779,0.388999916,0.441422558,0.053322436,0.415981673,0.295921847,0.054273577,0.357903167,0.535560713,0.481161307,0.41331786,0.223512514,0.599388464,0.642053373,0.04840567,0.653862138,0.592555068,0.462327009,0.267662761,0.371108747,0.399764429,0.438098919,0.517771609
2016,YEAR,COUNTY,OHIO,39,SOUTHWEST,70,MONTGOMERY,113,WHEAT,2000,2000,0.59856971,0.544547614,0.390231159,0.282280996,0.188135471,0.333651097,0.391125554,0.108309613,0.106716024,0.028860325,0.054966036,,,0.458835052,0.240033742,0.172724793,,0.622758793,0.076215082,0.693230403,0.484361843,0.418292556,0.135207507,0.307872091,0.423287742,0.399384743,0.505515122
2016,YEAR,COUNTY,OHIO,39,SOUTHWEST,70,PREBLE,135,WHEAT,5900,5700,0.622851776,0.678047459,0.394211742,0.275692755,0.23244929,0.354798581,0.412607134,0.091292821,0.104639008,0.409796682,0.091738635,,0.11952807,0.476299281,0.423082461,0.528105321,,0.659659378,0.068492419,0.730522362,0.516449126,0.425279032,0.246120871,0.349564637,0.424550324,0.415475475,0.560231457
2016,YEAR,COUNTY,OHIO,39,SOUTHWEST,70,WARREN,165,WHEAT,2100,2000,0.632323457,0.62798636,0.460514007,0.32056482,0.280354134,0.402462863,0.431349358,0.074771175,0.130836661,0.105748268,0.064632396,0.384921978,0.527180071,0.448627156,0.36326615,0.067152024,0.667313523,0.592548318,0.122698948,0.527720076,0.54827496,0.472013187,0.109841801,0.364045157,0.490365233,0.528934404,0.56371643
2016,YEAR,COUNTY,OHIO,39,WEST CENTRAL,40,AUGLAIZE,11,WHEAT,13600,13500,0.59862581,0.623480728,0.405319483,0.133979978,0.18151766,0.377703086,0.404502422,0.029835587,0.113105337,,0.059173574,,0.149783662,0.442619347,0.060849178,,,0.608115358,0.229094322,0.735584094,0.554665103,0.47267041,0.367454867,0.331178648,0.327816158,0.328287316,0.388863314
2016,YEAR,COUNTY,OHIO,39,WEST CENTRAL,40,CHAMPAIGN,21,WHEAT,4000,3900,0.698295411,0.526844527,0.364731234,0.262506322,0.200220673,0.319497403,0.368463416,0.128896356,0.242499847,0.071396161,0.053144623,0.367888281,0.43063856,0.417960219,0.154117361,0.127246193,0.433369381,0.58720487,,0.713217212,0.553734591,0.47954195,0.305970814,0.375431392,0.359281407,0.373040052,0.525264166
2016,YEAR,COUNTY,OHIO,39,WEST CENTRAL,40,CLARK,23,WHEAT,2500,2500,0.678057155,0.563712115,0.364069939,0.251417007,0.220249085,0.359469553,0.41300318,0.057228205,0.360290692,0.132337866,0.055592803,0.436755598,0.496554807,0.469562343,0.339274594,0.156696623,0.498373581,0.642038885,,0.716585521,0.640053941,0.499646293,0.280274367,0.355079899,0.360756363,0.365278112,0.512313494
2016,YEAR,COUNTY,OHIO,39,WEST CENTRAL,40,DARKE,37,WHEAT,15300,15000,0.70262828,0.656598121,0.36263361,0.16217615,0.203149935,0.386399922,0.408358725,0.040121008,0.095327525,0.353134797,0.228038175,,0.091518384,0.456143163,0.134366554,0.522782819,,0.636845857,0.386411869,0.737341084,0.471920737,0.432485586,0.370056618,0.317863688,0.393171116,0.371817214,0.475195952
2016,YEAR,COUNTY,OHIO,39,WEST CENTRAL,40,HARDIN,65,WHEAT,8200,8100,0.638053195,0.334883578,0.362321181,0.177881367,0.214206892,0.337379437,0.383677858,0.124290976,0.350152907,0.036674006,0.099086146,0.399410996,0.442012471,0.41287305,0.079795004,0.052689365,0.354797151,0.570235272,,0.657893629,0.468651081,0.496637956,0.241293708,0.3414674,0.377299703,0.38184516,0.460577978
2016,YEAR,COUNTY,OHIO,39,WEST CENTRAL,40,LOGAN,91,WHEAT,5100,4900,0.605176862,0.3749947,0.384264435,0.236419125,0.213616836,0.31754061,0.367901262,0.167337804,0.323314665,0.071560944,0.057200438,0.38433843,0.441290179,0.397500916,0.115351774,0.089175332,0.510644042,0.587716986,,0.709258388,0.522367669,0.480540345,0.297788784,0.379444057,0.353678079,0.341700029,0.470572896
2016,YEAR,COUNTY,OHIO,39,WEST CENTRAL,40,MERCER,107,WHEAT,17300,17000,0.709415969,0.604007038,0.351720599,0.096404751,0.22922268,0.368642656,0.414527149,0.029452375,0.122414481,0.384867654,0.247047112,,0.115027585,0.446585548,0.064607655,0.516633184,,0.642032935,0.006583449,0.73317129,0.435403415,0.451464644,0.365341252,0.304843851,0.366335501,0.353458562,0.493075122
2016,YEAR,COUNTY,OHIO,39,WEST CENTRAL,40,MIAMI,109,WHEAT,6200,6000,0.583643642,0.409134614,0.363701615,0.274297756,0.242545403,0.357709892,0.385997932,0.078100138,0.14522657,,0.057746984,,,0.448179725,0.116169551,0.266995159,,0.61262338,,0.709107401,0.504417442,0.438821225,0.316448074,0.300456124,0.398513429,0.389887606,0.426504086
2016,YEAR,COUNTY,OHIO,39,WEST CENTRAL,40,SHELBY,149,WHEAT,11900,11800,0.547954589,0.489736791,0.393199431,0.18993906,0.206150005,0.338639727,0.37690239,0.045627905,0.151024468,,0.054558212,,,0.435612761,0.077545953,0.40297562,,0.620864627,,0.73575909,0.574084271,0.441277905,0.301564787,0.269335838,0.343585527,0.325012153,0.376498226
2016,YEAR,COUNTY,OKLAHOMA,40,CENTRAL,50,CANADIAN,17,WHEAT,166000,118000,0.033632983,0.302691309,0.298383977,0.213301356,0.327777064,0.057723045,0.520027867,0.580158068,0.579536046,0.518005903,0.171739113,0.464797587,0.515647888,0.537269275,0.571652929,0.473963828,0.325606976,0.424700993,0.480230856,0.241618318,0.114852388,0.26432118,0.222701546,0.318211213,0.021409298,0.135541288,0.226314275
2016,YEAR,COUNTY,OKLAHOMA,40,CENTRAL,50,CLEVELAND,27,WHEAT,3100,1300,0.166359467,0.357989294,0.346006762,0.339852698,0.344514468,0.308156627,0.382879171,0.456764812,0.462241538,0.444269995,0.32773699,0.421700774,0.42882109,0.447921143,0.474667329,0.462511842,0.371285373,0.20749568,0.516192482,0.266878066,0.257667762,0.382724897,0.197942598,0.425230173,0.344935015,0.263666292,0.282768336
2016,YEAR,COUNTY,OKLAHOMA,40,CENTRAL,50,CREEK,37,WHEAT,2700,500,0.422267016,0.532014096,0.425236757,0.397066242,0.03683824,0.427821505,0.249825067,0.350401397,0.111193207,0.339400007,0.380971967,0.371983173,0.35920733,0.41466354,,0.435950107,0.124028033,,0.559396008,,0.376274993,0.42838678,0.352839112,0.370626115,0.518841232,0.357783199,
2016,YEAR,COUNTY,OKLAHOMA,40,CENTRAL,50,GRADY,51,WHEAT,78000,35000,0.046671096,0.292261188,0.326200946,0.244532843,0.352631894,0.042477741,0.492730005,0.56001764,0.559657103,0.532434127,0.150016078,0.438612584,0.503536164,0.515199278,0.565953219,0.561058325,0.422649696,0.427613119,0.49940579,0.268982925,0.101409208,0.306323167,0.330408534,0.349217676,0.060191766,0.233590338,0.240756234
2016,YEAR,COUNTY,OKLAHOMA,40,CENTRAL,50,KINGFISHER,73,WHEAT,214000,176000,0.078219447,0.267751322,0.269593788,0.161318487,0.293335438,0.069654805,0.515577484,0.587120725,0.604531549,0.557692567,0.06465441,0.503118818,0.551723458,0.57417435,0.597075278,0.362319136,0.449268305,0.537756745,0.471336639,0.27203039,0.042685919,0.263291558,0.268938421,0.297054053,0.03991394,0.155337764,0.28707657
